,index,filename,topic,department,province
29182,35221,长岛县住建局工作人员信息_0.xls,行政,住房城乡建设部门,山东
29183,35222,长岛县住建局科室联系方式_0.xls,行政,住房城乡建设部门,山东
29184,35223,长岛县住建局质量监督手续._0.xls,商品质量及交易监管,住房城乡建设部门,山东
29188,35231,长岛县公安局各科室联系方式_0.xls,行政,公安部门,山东
29189,35232,长岛县公安局工作人员信息_0.xls,行政,公安部门,山东
29190,35233,长岛县公安局领导职责分工_0.xls,行政,公安部门,山东
29193,35236,长岛县农林水务局各科室联系方式_0.xls,行政,水利、水务部门,山东
29194,35237,长岛县农林水务局工作人员信息_0.csv,行政,水利、水务部门,山东
29195,35238,长岛县农林水务局领导职责分工_0.xls,行政,水利、水务部门,山东
29196,35239,长岛县农水局工作人员年龄统计统计_0.xls,行政,水利、水务部门,山东
29198,35242,长岛县出租车出租汽车驾驶员继续教育_0.csv,道路交通及管理,教育机构,山东
29208,35254,长岛县卫计局医师执业注册及变更注册名录_0.csv,医疗卫生,卫生健康委员会,山东
29209,35256,长岛县卫计局工作人员信息_0.xls,行政,卫生健康委员会,山东
29210,35257,长岛县卫计局护士执业注册及延续注册人员名单_0.xls,医疗卫生,卫生健康委员会,山东
29212,35259,长岛县县海渔局科室联系方式_0.xls,行政,水利、水务部门,山东
29220,35272,长岛县审计局工作人员信息_0.xls,行政,审计部门,山东
29221,35273,长岛县审计局职责分工表_0.xls,行政,审计部门,山东
29235,35295,长岛县教体局党员信息_0.xls,行政,教育及体育部门,山东
29236,35298,长岛县教育体育局教师资格认定_0.csv,教育人员,教育及体育部门,山东
29239,35303,长岛县旅游局工作人员信息_0.xls,行政,文化广播电视和旅游部门,山东
29244,35310,长岛县水产品健康养殖示范场创建单位_0.xls,农业生产,住房城乡建设部门,山东
29246,35312,长岛县海渔局关于印发《长岛县加快村级水产品质量安全监管员队伍建设》和《长岛县村级水产品质量安全服务站工作职责》的通知_0.xls,行政,水利、水务部门,山东
29247,35313,长岛县海渔局养殖渔船船名核准业务手册_0.xls,农业资料,水利、水务部门,山东
29248,35314,长岛县海渔局执法人员信息_0.xls,行政,水利、水务部门,山东
29249,35315,长岛县海渔局水产苗种生产审批业务所需材料_0.xls,农业生产,水利、水务部门,山东
29250,35316,长岛县海渔局水域滩涂养殖审核业务所需材料_0.xls,农业生产,水利、水务部门,山东
29251,35317,长岛县海渔局渔业船舶国籍登记业务手册_0.csv,农业资料,水利、水务部门,山东
29252,35321,长岛县海渔局领导职责分工_0.xls,行政,水利、水务部门,山东
29253,35322,长岛县经信局党员信息_0.xls,行政,经济、工业信息化部门,山东
29254,35323,长岛县经信局工会会员信息_0.xls,行政,经济、工业信息化部门,山东
29255,35324,长岛县经信局工作人员信息_0.csv,行政,经济、工业信息化部门,山东
29256,35326,长岛县综合行政执法局协管工作人员信息_0.xls,行政,城市管理行政执法及审批部门,山东
29257,35327,长岛县综合行政执法局执法人员信息_0.xls,行政,城市管理行政执法及审批部门,山东
29259,35331,长岛县财政局各科室联系方式_0.xls,行政,财政部门,山东
29260,35332,长岛县财政局工作人员信息_0.xls,行政,财政部门,山东
29266,35339,长岛国家级自然保护区管理局2018年新闻宣传情况统计表_0.xls,自然保护,生态环境及自然资源部门,山东
29270,35349,长途客运站_2017-03-23_14_54_10_2.xls,道路交通及管理,交通运输部门,贵州
29271,35350,长途客运站_2018-08-20_10_17_28_3.xls,道路交通及管理,交通运输部门,贵州
29272,35351,长途客运站_2019-11-22_16_17_12_4.xls,道路交通及管理,交通运输部门,贵州
29273,35352,长途客运站_2020-12-01_21_09_17_5.xls,道路交通及管理,交通运输部门,贵州
29282,35361,门诊慢性病鉴定通过人员名单_0.xls,医疗卫生,医院及社区卫生服务机构,广西
29283,35362,门诊慢病_0.xls,医疗卫生,医院及社区卫生服务机构,山东
29285,35364,门诊挂号信息_0.csv,医疗卫生,医院及社区卫生服务机构,山东
29297,35380,防治污染设施拆除或闲置审批_0.csv,污染治理,生态环境及自然资源部门,广西
29298,35381,防洪补救补偿措施设计报告编制.xls,公共安全,水利、水务部门,湖南
29306,35389,防空地下室易地建设审批_0.xls,公共安全,人防部门,山东
29307,35390,防空地下室易地建设审批信息_0.xls,公共安全,人防部门,山东
29308,35391,防空地下室易地建设审批信息_1.xls,公共安全,人防部门,山东
29309,35392,防空地下室易地建设审批信息_2.xls,公共安全,人防部门,山东
29310,35393,防空地下室易地建设审批信息_3.xls,公共安全,人防部门,山东
29311,35394,防空地下室易地建设审批信息_4.xls,公共安全,人防部门,山东
29312,35395,防空地下室易地建设审批信息_5.xls,公共安全,人防部门,山东
29313,35396,防空地下室易地建设审批信息_6.xls,公共安全,人防部门,山东
29314,35397,防空地下室易地建设审批基础信息_0.csv,公共安全,人防部门,山东
29315,35399,防空地下室易地建设意见书审批名录.csv,公共安全,人防部门,广东
29316,35401,防空地下室易地建设费补缴_0.xls,公共安全,人防部门,山东
29317,35402,防空地下室竣工验收备案.csv,公共安全,人防部门,江苏
29318,35403,防空地下室竣工验收备案_302000000000010575.csv,公共安全,人防部门,福建
29319,35404,防空地下室设计要求审批表信息_0.xls,公共安全,人防部门,山东
29320,35405,防空警报发放管理信息_0.csv,公共安全,人防部门,四川
29321,35406,防空防灾警报试鸣_0.xls,公共安全,人防部门,山东
29322,35407,防空防灾警报试鸣统计表_0.xls,公共安全,人防部门,山东
29331,35416,防雷装置竣工验收核准（新）.xls,公共安全,气象部门,广东
29332,35417,防雷装置竣工验收核准（新）_1.xls,公共安全,气象部门,广东
29333,35418,防雷装置竣工验收核准（新）_10.xls,公共安全,气象部门,广东
29334,35419,防雷装置竣工验收核准（新）_11.xls,公共安全,气象部门,广东
29335,35420,防雷装置竣工验收核准（新）_12.xls,公共安全,气象部门,广东
29336,35421,防雷装置竣工验收核准（新）_13.xls,公共安全,气象部门,广东
29337,35422,防雷装置竣工验收核准（新）_14.xls,公共安全,气象部门,广东
29338,35423,防雷装置竣工验收核准（新）_15.xls,公共安全,气象部门,广东
29339,35424,防雷装置竣工验收核准（新）_16.xls,公共安全,气象部门,广东
29340,35425,防雷装置竣工验收核准（新）_17.xls,公共安全,气象部门,广东
29341,35426,防雷装置竣工验收核准（新）_18.xls,公共安全,气象部门,广东
29342,35427,防雷装置竣工验收核准（新）_19.xls,公共安全,气象部门,广东
29343,35428,防雷装置竣工验收核准（新）_2.xls,公共安全,气象部门,广东
29344,35429,防雷装置竣工验收核准（新）_20.xls,公共安全,气象部门,广东
29345,35430,防雷装置竣工验收核准（新）_21.xls,公共安全,气象部门,广东
29346,35431,防雷装置竣工验收核准（新）_22.xls,公共安全,气象部门,广东
29347,35432,防雷装置竣工验收核准（新）_23.xls,公共安全,气象部门,广东
29348,35433,防雷装置竣工验收核准（新）_24.xls,公共安全,气象部门,广东
29349,35434,防雷装置竣工验收核准（新）_25.xls,公共安全,气象部门,广东
29350,35435,防雷装置竣工验收核准（新）_26.xls,公共安全,气象部门,广东
29351,35436,防雷装置竣工验收核准（新）_27.xls,公共安全,气象部门,广东
29352,35437,防雷装置竣工验收核准（新）_28.xls,公共安全,气象部门,广东
29353,35438,防雷装置竣工验收核准（新）_29.xls,公共安全,气象部门,广东
29354,35439,防雷装置竣工验收核准（新）_3.xls,公共安全,气象部门,广东
29355,35440,防雷装置竣工验收核准（新）_30.xls,公共安全,气象部门,广东
29356,35441,防雷装置竣工验收核准（新）_31.xls,公共安全,气象部门,广东
29357,35442,防雷装置竣工验收核准（新）_32.xls,公共安全,气象部门,广东
29358,35443,防雷装置竣工验收核准（新）_33.xls,公共安全,气象部门,广东
29359,35444,防雷装置竣工验收核准（新）_34.xls,公共安全,气象部门,广东
29360,35445,防雷装置竣工验收核准（新）_35.xls,公共安全,气象部门,广东
29361,35446,防雷装置竣工验收核准（新）_4.xls,公共安全,气象部门,广东
29362,35447,防雷装置竣工验收核准（新）_5.xls,公共安全,气象部门,广东
29363,35448,防雷装置竣工验收核准（新）_6.xls,公共安全,气象部门,广东
29364,35449,防雷装置竣工验收核准（新）_7.xls,公共安全,气象部门,广东
29365,35450,防雷装置竣工验收核准（新）_8.xls,公共安全,气象部门,广东
29366,35451,防雷装置竣工验收核准（新）_9.xls,公共安全,气象部门,广东
29367,35452,防雷装置竣工验收许可信息.csv,公共安全,气象部门,江苏
29368,35453,防雷装置竣工验收（新）.xls,公共安全,气象部门,广东
29369,35454,防雷装置竣工验收（新）_1.xls,公共安全,气象部门,广东
29370,35455,防雷装置竣工验收（新）_10.xls,公共安全,气象部门,广东
29371,35456,防雷装置竣工验收（新）_11.xls,公共安全,气象部门,广东
29372,35457,防雷装置竣工验收（新）_12.xls,公共安全,气象部门,广东
29373,35458,防雷装置竣工验收（新）_13.xls,公共安全,气象部门,广东
29374,35459,防雷装置竣工验收（新）_14.xls,公共安全,气象部门,广东
29375,35460,防雷装置竣工验收（新）_15.xls,公共安全,气象部门,广东
29376,35461,防雷装置竣工验收（新）_16.xls,公共安全,气象部门,广东
29377,35462,防雷装置竣工验收（新）_17.xls,公共安全,气象部门,广东
29378,35463,防雷装置竣工验收（新）_18.xls,公共安全,气象部门,广东
29379,35464,防雷装置竣工验收（新）_19.xls,公共安全,气象部门,广东
29380,35465,防雷装置竣工验收（新）_2.xls,公共安全,气象部门,广东
29381,35466,防雷装置竣工验收（新）_20.xls,公共安全,气象部门,广东
29382,35467,防雷装置竣工验收（新）_21.xls,公共安全,气象部门,广东
29383,35468,防雷装置竣工验收（新）_22.xls,公共安全,气象部门,广东
29384,35469,防雷装置竣工验收（新）_23.xls,公共安全,气象部门,广东
29385,35470,防雷装置竣工验收（新）_3.xls,公共安全,气象部门,广东
29386,35471,防雷装置竣工验收（新）_4.xls,公共安全,气象部门,广东
29387,35472,防雷装置竣工验收（新）_5.xls,公共安全,气象部门,广东
29388,35473,防雷装置竣工验收（新）_6.xls,公共安全,气象部门,广东
29389,35474,防雷装置竣工验收（新）_7.xls,公共安全,气象部门,广东
29390,35475,防雷装置竣工验收（新）_8.xls,公共安全,气象部门,广东
29391,35476,防雷装置竣工验收（新）_9.xls,公共安全,气象部门,广东
29392,35477,防雷装置设计审核和竣工验收信息_0.csv,公共安全,气象部门,广西
29394,35479,防雷装置设计审核核准（新）.xls,公共安全,气象部门,广东
29395,35480,防雷装置设计审核核准（新）_1.xls,公共安全,气象部门,广东
29396,35481,防雷装置设计审核核准（新）_10.xls,公共安全,气象部门,广东
