filename,topic,department,province,y1,y2,y3
非公募基金会成立、变更、注销登记信息_5.xls,社会组织,民政部门,广东,53,89,120
核发验收_0.xls,行政,药监部门,山东,5,84,117
渔业捕捞许可证注销证明版式文件_1.csv,农业生产,水利、水务部门,浙江,40,90,128
动物诊疗许可证核发信息_170.xls,医疗卫生,农业农村部门,广东,0,91,120
执业兽医师注册_25.xls,医疗卫生,农业农村部门,广东,0,91,120
推送市交易中心信息－人员锁定_161.xls,行政,水利、水务部门,广东,5,90,120
建设工程规划条件核实合格证_274.xls,建筑业,生态环境及自然资源部门,广东,1,75,120
5-18__涉企信息_企业不良行为信息_464.xls,企业信息,住房城乡建设部门,广东,4,74,120
特种设备作业人员考核_179.xls,特种作业,市场监管部门,广东,63,77,120
内地营业性演出核准信息_42.xls,文化,文化广播电视和旅游部门,广东,28,95,120
市南区中小学校情况表_0.csv,教育事业,教育机构,山东,8,85,117
动物诊疗许可证核发信息_70.xls,医疗卫生,农业农村部门,广东,0,91,120
鹤山市发展和改革局行政执法人员信息表_1570605384165.xls,行政,发展改革委员会,广东,5,109,120
12-24_230.xls,农业生产,统计部门,新疆,40,107,138
市农业农村局行政裁决事项实施清单_17220787258587527493.csv,行政,农业农村部门,江苏,5,91,115
观山湖区区基层法律服务所名录_2020-03-27_14_14_38_4.xlsx,法律,社会援助救助机构,贵州,3,96,118
贵阳市社保中心各分中心相关信息_2019-04-16_14_54_05_6.xlsx,保险福利,人力资源社会保障部门,贵州,15,93,118
开发区建设交通局对未将危险货物储存在专用库场、储罐内等行为的行政检查_0.csv,开发区,交通运输部门,山东,24,102,117
律师执业许可_0.xls,法律,司法部门,山东,3,76,117
特种设备作业人员考核_299.xls,特种作业,市场监管部门,广东,63,77,120
违法违规执业医疗机构名单(黑名单)_21.xls,医疗卫生,医院及社区卫生服务机构,广东,0,73,120
5-18__涉企信息_企业不良行为信息_385.xls,企业信息,住房城乡建设部门,广东,4,74,120
建筑工程施工许可证（燃气类、供热类）核发信息_15.xls,城市供给,城市管理行政执法及审批部门,广东,16,81,120
清远市农业局行政处罚信息_1591675888399.xls,行政,农业农村部门,广东,5,91,120
建设项目选址意见书信息_19.xls,建筑业,住房城乡建设部门,广东,1,74,120
开放数据企业登记基本信息教育_0.xls,企业信息,教育机构,山东,4,85,117
市北区综合执法局新闻媒体刊登发表文章材料_0.csv,行政,城市管理行政执法及审批部门,山东,5,81,117
5-15__涉企信息_企业良好行为信息_334.xls,企业信息,住房城乡建设部门,广东,4,74,120
乌当区教育局教坛新秀名单_2019-10-31_12_49_53_2.xlsx,教育人员,教育及体育部门,贵州,9,86,118
公共场所（除公园、体育场馆、公共交通工具外）卫生许可_4.xls,医疗卫生,卫生健康委员会,广东,0,79,120
市环保_行政许可20170522.xls,自然保护,生态环境及自然资源部门,江苏,2,75,115
市环保_行政许可20171222.xls,自然保护,生态环境及自然资源部门,江苏,2,75,115
泰安市公安派出所信息_0.xls,司法,公安部门,山东,32,108,117
乳山市海洋发展局行政许可信息_0.csv,行政,生态环境及自然资源部门,山东,5,75,117
出租汽车经营资格证、车辆营运证和驾驶员客运资格证核发（道路运输证）_0.xls,道路交通及管理,交通运输部门,山东,30,102,117
劳务派遣许可变更信息_53.xls,就业失业,人力资源社会保障部门,广东,25,93,120
非药品类易制毒化学品备案_9.xls,公共安全,应急部门,广东,37,97,120
5-18__涉企信息_企业不良行为信息_374.xls,企业信息,住房城乡建设部门,广东,4,74,120
22073_2.xls,教育事业,教育机构,内蒙古,8,85,141
26-31_120.xls,法律,监察部门,河南,3,104,133
洞头区图书馆图书信息_61.csv,出版物及相关单位,文体活动机构,浙江,27,94,128
5-15__涉企信息_企业良好行为信息_437.xls,企业信息,住房城乡建设部门,广东,4,74,120
（双公示）建设用地(含临时用地)规划许可证核发_22.xls,建筑业,生态环境及自然资源部门,广东,1,75,120
泰顺县图书馆图书信息_67.csv,出版物及相关单位,文体活动机构,浙江,27,94,128
建设工程规划许可证信息_8.xls,建筑业,住房城乡建设部门,广东,1,74,120
兽药经营许可证信息_1576208594681.xls,医疗卫生,农业农村部门,广东,0,91,120
清镇市乡镇社区纪委一览表_2018-02-06_18_45_34_1.csv,行政,监察部门,贵州,5,104,118
动物诊疗许可证核发信息_148.xls,医疗卫生,农业农村部门,广东,0,91,120
占用、挖掘公路审批_132.xls,道路交通及管理,交通运输部门,广东,30,102,120
工商行政许可公示信息_227.xls,行政,市场监管部门,广东,5,77,120
工程咨询单位资格名录（甲级）1 (3).csv,建筑业,审计部门,上海,1,88,119
推送市交易中心信息－人员锁定_273.xls,行政,水利、水务部门,广东,5,90,120
龙湾区图书馆图书信息_63.csv,出版物及相关单位,文体活动机构,浙江,27,94,128
烟台市林业局单位职责信息_0.xls,行政,林草部门,山东,5,80,117
佳木斯市二级以上医院信息_2020-05-28 04-00-00.csv,医疗卫生,医院及社区卫生服务机构,黑龙江,0,73,134
设立游艺娱乐场所娱乐经营许可证信息_35.xls,娱乐,文化广播电视和旅游部门,广东,26,95,120
粮食收购资格认定_0.xls,农业生产,粮食和储备部门,山东,40,106,117
占用、挖掘公路审批_131.xls,道路交通及管理,交通运输部门,广东,30,102,120
贵阳经济社会统计月报_2021-08-30_13_50_44_45.xlsx,地方经济,统计部门,贵州,66,107,118
乡镇综合文化站建设情况统计表_0.csv,文化,文化广播电视和旅游部门,辽宁,28,95,132
河东区中小学校名单_0.csv,教育事业,教育机构,山东,8,85,117
工程竣工验收备案信息_48.xls,建筑业,住房城乡建设部门,广东,1,74,120
济宁市特殊教育学校情况统计表_0.csv,教育事业,教育机构,山东,8,85,117
03-06_60_2016.xlsx,人口状况,统计部门,广东,58,107,120
20-01_188.xls,教育事业,教育及体育部门,四川,8,86,116
劳务派遣许可变更信息_30.xls,就业失业,人力资源社会保障部门,广东,25,93,120
道路运输经营许可证版式文件_83.csv,道路交通及管理,交通运输部门,浙江,30,102,128
防雷装置设计审核核准（新）_4.xls,公共安全,气象部门,广东,37,113,120
ch23-17_113.xls,公共安全,公安部门,北京,37,108,131
特种设备作业人员考核_133.xls,特种作业,市场监管部门,广东,63,77,120
湛江市城市规划局一书两证信息_1568877241100692.xlsx,行政,住房城乡建设部门,广东,5,74,120
推送市交易中心信息－信用总分_337.xls,企业信息,水利、水务部门,广东,4,90,120
鱼台县工商行政管理局_公司（企业）注销登记_(开放)_0.xls,企业信息,市场监管部门,山东,4,77,117
诊疗共享平台-疾病人次统计信息_33.csv,医疗卫生,医院及社区卫生服务机构,浙江,0,73,128
5-6_涉企信息_建筑工程施工许可信息_70.xls,建筑业,住房城乡建设部门,广东,1,74,120
济南市学生资助管理中心一览表_0.csv,教育人员,教育机构,山东,9,85,117
南明区中共南明区委组织部机构概况_2019-11-15_14_13_57_2.xlsx,行政,司法部门,贵州,5,76,118
市环保_行政许可20180814.xls,自然保护,生态环境及自然资源部门,江苏,2,75,115
工商行政许可公示信息_290.xls,行政,市场监管部门,广东,5,77,120
即墨市财政局党组织学习计划信息_0.xls,行政,财政部门,山东,5,82,117
审计局规范性文件信息_0.xls,行政,审计部门,山东,5,88,117
建设工程规划条件核实合格证_211.xls,建筑业,生态环境及自然资源部门,广东,1,75,120
烟台市中等职业学校招生专业名单_0.xls,教育事业,教育机构,山东,8,85,117
推送市交易中心信息－信用总分_93.xls,企业信息,水利、水务部门,广东,4,90,120
菏泽市省级基层名中医名录_0.xls,医疗卫生,医院及社区卫生服务机构,山东,0,73,117
湛江市交警支队车管所机动车登记服务站信息_1583487435735.xls,道路交通及管理,公安部门,广东,30,108,120
5-18__涉企信息_企业不良行为信息_183.xls,企业信息,住房城乡建设部门,广东,4,74,120
ch23-24_113.xls,保险福利,人力资源社会保障部门,北京,15,93,131
推送市交易中心信息－限制投标企业_240.xls,企业信息,水利、水务部门,广东,4,90,120
乡村建设规划许可证20200618.xlsx,建筑业,住房城乡建设部门,江苏,1,74,115
企业不良行为信息_84.xls,企业信息,住房城乡建设部门,广东,4,74,120
市环保_行政许可20181112.xls,自然保护,生态环境及自然资源部门,江苏,2,75,115
动物防疫条件合格证核发信息_3.xls,医疗卫生,农业农村部门,广东,0,91,120
即墨区综合行政执法局区数字化城市管理监督指挥中心专业部门考核信息_0.xls,行政,城市管理行政执法及审批部门,山东,5,81,117
特种设备作业人员考核_142.xls,特种作业,市场监管部门,广东,63,77,120
（市应急局）行政处罚_1576206749909.xls,行政,应急部门,广东,5,97,120
22-75_4.xls,教育事业,教育机构,内蒙古,8,85,141
渔业船舶登记_48.xls,农业资料,水利、水务部门,广东,52,90,120
济南市VEX机器人工程挑战赛_0.csv,教育人员,教育机构,山东,9,85,117
占用、挖掘公路审批_19.xls,道路交通及管理,交通运输部门,广东,30,102,120
民间信仰信息_4.csv,宗教事务,基层管理机构,浙江,13,83,128
馆藏(可移动)二、三级文物的修复、复制、拓印许可.xls,文化,文体活动机构,湖南,28,94,122
渔业船舶登记_73.xls,农业资料,农业农村部门,广东,52,91,120
鹿城区图书馆图书信息_49.csv,出版物及相关单位,文体活动机构,浙江,27,94,128
劳务派遣行政许可证发证登记信息_35.xls,就业失业,人力资源社会保障部门,广东,25,93,120
5-15__涉企信息_企业良好行为信息_482.xls,企业信息,住房城乡建设部门,广东,4,74,120
证件变更信息_258.xls,行政,市场监管部门,广东,5,77,120
19-68_144.xls,医疗卫生,医院及社区卫生服务机构,山西,0,73,142
从事城市生活垃圾经营性清扫、收集、运输服务审批信息_30.xls,城乡环卫,城市管理行政执法及审批部门,广东,6,81,120
5-13_涉企信息_工程竣工验收备案信息_77.xls,建筑业,住房城乡建设部门,广东,1,74,120
特种设备作业人员许可_0.xls,特种作业,市场监管部门,山东,63,77,117
企业不良行为信息_16.xls,企业信息,住房城乡建设部门,广东,4,74,120
工商行政许可公示信息_32.xls,行政,市场监管部门,广东,5,77,120
印刷经营许可证信息_34.xls,出版物及相关单位,文化广播电视和旅游部门,广东,27,95,120
贵阳市“名校长”、“名教师”、“名班主任”信息_2018-08-18_19_48_32_2.csv,教育人员,教育机构,贵州,9,85,118
使用射线装置企业名称2018120611294129415596.xls,公共安全,生态环境及自然资源部门,安徽,37,75,135
特种设备作业人员考核_254.xls,特种作业,市场监管部门,广东,63,77,120
危险化学品经营许可证信息_46.xls,公共安全,应急部门,广东,37,97,120
市环保_行政许可20170605.xls,自然保护,生态环境及自然资源部门,江苏,2,75,115
推送市交易中心信息－人员锁定_336.xls,行政,水利、水务部门,广东,5,90,120
诊疗共享平台-疾病人次统计信息_64.csv,医疗卫生,医院及社区卫生服务机构,浙江,0,73,128
5-15__涉企信息_企业良好行为信息_149.xls,企业信息,住房城乡建设部门,广东,4,74,120
推送市交易中心信息－信用总分_85.xls,企业信息,水利、水务部门,广东,4,90,120
劳务派遣许可变更信息_114.xls,就业失业,人力资源社会保障部门,广东,25,93,120
修建拦河建筑物_1581015417624.xls,水利工程,交通运输部门,广东,35,102,120
贵阳市社保中心各分中心相关信息_2020-12-16_08_44_18_8.xlsx,保险福利,人力资源社会保障部门,贵州,15,93,118
建设用地规划许可证20190321.xls,建筑业,生态环境及自然资源部门,江苏,1,75,115
事业单位法人设立登记事业管理局_1597040379919.xls,法人单位,城市管理行政执法及审批部门,广东,44,81,120
沂南县普通高中助学金信息_0.xls,教育事业,教育机构,山东,8,85,117
渔业船舶登记_11.xls,农业资料,农业农村部门,广东,52,91,120
推送市交易中心信息－限制投标企业_89.xls,企业信息,水利、水务部门,广东,4,90,120
建设项目环境影响评价文件审批（新双公示）（涉企）_140.xls,自然保护,生态环境及自然资源部门,广东,2,75,120
5-15__涉企信息_企业良好行为信息_224.xls,企业信息,住房城乡建设部门,广东,4,74,120
洪山区2016年农村低保资金情况表政务公开汇总表.csv,社会救助及保障,财政部门,湖北,23,82,121
